eps	alpha
-0.00011718	1.12657
-0.00011718	1.12657
-6.76906e-05	1.12655
0.00021457	1.12654
0.00021457	1.12654
0.00021457	1.12654
0.000287587	1.12668
0.000320862	1.12661
0.000320862	1.12661
0.000320862	1.12661
4.73372e-05	1.12681
0.000148599	1.12685
0.000199476	1.12676
0.000109301	1.12663
1.46594e-06	1.1268
-0.000369086	1.12667
-0.00026941	1.12664
-0.000253268	1.12683
-0.000192941	1.12681
7.14753e-05	1.12658
7.14753e-05	1.12658
-4.30807e-05	1.12651
9.9819e-05	1.12632
0.000230648	1.12625
0.000320392	1.12622
0.000320392	1.12622
0.000599729	1.12618
0.000364856	1.12618
0.000395543	1.1261
0.000458233	1.12632
-0.000195435	1.12626
0.000313096	1.12624
0.000299774	1.12602
0.000460634	1.12624
0.000460634	1.12624
0.000376156	1.12623
0.00033371	1.12629
0.000308369	1.1263
6.11428e-05	1.12624
0.000132299	1.12636
0.000132299	1.12636
0.000153652	1.12629
0.000345887	1.1263
0.000252619	1.12638
0.000294792	1.12634
0.000294792	1.12634
0.000348803	1.12641
0.000453742	1.12646
0.000348823	1.12639
0.000392328	1.12638
0.000704786	1.12619
0.000850483	1.1262
0.000791541	1.12623
0.000752591	1.1262
0.000752591	1.1262
0.000782083	1.12607
0.000744993	1.12629
0.000781533	1.12635
0.00103573	1.12635
0.00103633	1.12643
0.00103633	1.12643
0.000927227	1.1265
0.00101128	1.12655
0.00101128	1.12655
0.00101128	1.12655
0.00101128	1.12655
0.00116589	1.12652
0.00114411	1.1267
0.00102304	1.12681
0.000840376	1.12673
0.000840376	1.12673
0.000766558	1.12664
0.000580474	1.1266
0.000580474	1.1266
0.000580474	1.1266
0.000580539	1.1267
0.00116801	1.12678
0.00123805	1.1268
0.000871513	1.12671
0.000871513	1.12671
0.000945658	1.12682
0.000939352	1.12679
0.000943479	1.12674
0.000900263	1.12643
0.00106673	1.1264
0.00106673	1.1264
0.000992297	1.1264
0.000931384	1.12629
0.000912406	1.12624
0.000840699	1.12621
0.000840699	1.12621
0.000884229	1.12613
0.000830991	1.12625
0.000513427	1.12627
0.000286674	1.12626
0.000537423	1.12611
0.000638098	1.12615
0.000547591	1.12618
0.000653952	1.12645
0.000825334	1.12652
0.000627353	1.12672
0.000627353	1.12672
0.000588215	1.12673
0.000609771	1.12677
0.000779836	1.12671
0.00085402	1.12658
0.000907913	1.12673
0.00087252	1.12659
0.000789774	1.12675
0.000789774	1.12675
0.000677425	1.12685
0.0008253	1.12681
0.000749835	1.12684
0.000749835	1.12684
0.000995846	1.12668
0.00105924	1.12682
0.00102835	1.12674
0.00100402	1.12692
0.00102971	1.12684
0.00110791	1.127
0.00110223	1.127
0.00132765	1.12699
0.00132765	1.12699
0.00153736	1.12714
0.00148428	1.12726
0.000982582	1.12715
0.000982582	1.12715
0.00101042	1.12701
0.00105272	1.127
0.000926725	1.12706
0.000926725	1.12706
0.000926725	1.12706
0.000752542	1.12714
0.000752542	1.12714
0.000624948	1.12721
0.000396015	1.12746
0.000335581	1.12738
3.45827e-05	1.12753
0.000189137	1.1277
0.000622058	1.12757
0.000404815	1.12742
0.000404815	1.12742
0.000404815	1.12742
0.000129396	1.12708
0.000115069	1.12725
0.000115069	1.12725
0.000115069	1.12725
0.000115069	1.12725
0.000170161	1.12714
0.000375767	1.12737
0.000375767	1.12737
0.000375767	1.12737
0.000261912	1.1275
0.000378169	1.12749
0.000201711	1.12735
0.000101859	1.12761
1.3644e-05	1.12766
1.3644e-05	1.12766
0.000124851	1.12766
0.000124851	1.12766
0.000182104	1.12758
0.00024012	1.12756
2.11986e-05	1.12744
2.11986e-05	1.12744
-5.02181e-05	1.1276
-5.02181e-05	1.1276
-5.02181e-05	1.1276
0.000172978	1.1277
0.000172978	1.1277
0.000357978	1.12762
0.000111226	1.12733
0.000244062	1.12734
0.000244062	1.12734
0.000321615	1.1274
0.000346449	1.12736
0.000346449	1.12736
0.000299615	1.12747
0.000673571	1.12751
0.000622979	1.12745
0.000564037	1.12744
0.000564037	1.12744
0.000388322	1.12737
0.000246496	1.12752
0.000293802	1.12724
0.000303661	1.12708
0.00016809	1.12711
0.000117536	1.12711
-1.39619e-05	1.12712
0.000118275	1.12697
3.97462e-05	1.12701
6.14813e-05	1.12691
-5.95119e-05	1.12693
-9.53203e-05	1.12712
-0.000230639	1.12728
-0.00026205	1.1273
-0.00024754	1.12736
-6.25769e-05	1.12733
0.000429582	1.12726
0.000429582	1.12726
0.000290723	1.1273
0.000290723	1.1273
0.000396457	1.12733
0.00047482	1.12706
0.00065577	1.12707
0.00065577	1.12707
0.000859758	1.12739
0.000774821	1.12749
0.000584413	1.12769
0.000332546	1.12766
1.80609e-05	1.12783
-2.31196e-05	1.12755
-2.31196e-05	1.12755
-8.6015e-05	1.12771
4.53589e-05	1.12756
0.000107396	1.12736
0.00029327	1.1275
0.000559838	1.12766
0.00063058	1.12768
0.00063058	1.12768
0.00063058	1.12768
0.000603232	1.12767
0.000603232	1.12767
0.000537593	1.12757
0.000465839	1.1275
0.000570444	1.12749
0.0007529	1.12738
0.000957162	1.12756
0.000905551	1.12762
0.000636691	1.12748
0.000804248	1.12743
0.000612128	1.12764
0.000612128	1.12764
0.00074633	1.12778
0.000925138	1.12808
0.000925138	1.12808
0.000998262	1.12798
0.000934903	1.1278
0.00113697	1.12798
0.000978317	1.1279
0.00101387	1.12776
0.000894289	1.12769
0.000817879	1.12758
0.000881495	1.12763
0.000881495	1.12763
0.000851505	1.12759
0.000856971	1.12762
0.000681171	1.12773
0.000754135	1.12751
0.000713917	1.1276
0.000762746	1.12768
0.000530981	1.12757
0.000281392	1.12766
4.13129e-05	1.12757
-0.000162115	1.12763
-0.000381947	1.1275
-0.000329002	1.12738
-0.000331445	1.12739
-0.00035083	1.12738
-0.00038735	1.12735
-0.000620898	1.12744
-0.000764109	1.1274
-0.000605843	1.12747
-0.000640996	1.12752
-0.000640996	1.12752
-0.000648651	1.12762
-0.000736825	1.12736
-0.000724871	1.12739
-0.00083588	1.12736
-0.000889721	1.12738
-0.000924984	1.12744
-0.000990772	1.12749
-0.000804761	1.12764
-0.000884751	1.12765
-0.000884751	1.12765
-0.00086744	1.12766
-0.000816777	1.12753
-0.000816777	1.12753
-0.000741849	1.1272
-0.000625148	1.12717
-0.000628573	1.12733
-0.000609702	1.12736
-0.000572946	1.12744
-0.000459416	1.12726
-0.000459416	1.12726
-0.000411929	1.12734
-0.000371821	1.12725
-0.000482818	1.12735
-0.00065511	1.12738
-0.00065511	1.12738
-0.000558802	1.12754
-0.00036342	1.12737
-0.000253529	1.1274
-0.000166089	1.12763
0.000147122	1.12795
6.40827e-05	1.12774
6.40827e-05	1.12774
-6.54081e-05	1.12779
-6.54081e-05	1.12779
7.35856e-05	1.12796
7.35856e-05	1.12796
-2.40582e-05	1.12782
6.50897e-05	1.12757
0.000100795	1.12763
-0.000145811	1.12788
-5.86604e-05	1.12796
-5.86604e-05	1.12796
-0.00022873	1.12801
-0.000316683	1.12779
-0.00025497	1.12778
-0.000371723	1.12764
-0.000243893	1.12759
-0.000514081	1.12741
-0.000270114	1.12733
-0.000629321	1.12732
-0.000629321	1.12732
-0.000792141	1.12727
-0.000792141	1.12727
-0.000867486	1.12737
-0.000548381	1.12739
-0.000282861	1.12742
-0.000251899	1.12751
-0.00054755	1.12754
-0.000801279	1.12755
-0.000801279	1.12755
-0.000801279	1.12755
-0.000733167	1.1275
-0.000733167	1.1275
-0.000733167	1.1275
-0.000729537	1.12754
-0.00072813	1.12762
-0.00072813	1.12762
-0.00072813	1.12762
-0.000676652	1.12766
-0.000676652	1.12766
-0.000676652	1.12766
-0.00059199	1.12782
-0.000404789	1.12794
-0.000358253	1.12807
-0.000564682	1.12807
-0.000470545	1.12798
-0.000470545	1.12798
-0.000422589	1.1279
-0.00059931	1.1277
-0.00059931	1.1277
-0.000716131	1.1276
-0.000727874	1.12762
-0.000756108	1.1276
-0.000839076	1.12775
-0.000839076	1.12775
-0.000840053	1.12763
-0.000840053	1.12763
-0.00064596	1.12745
-0.000561889	1.1274
-0.000561889	1.1274
-0.000519278	1.12724
-0.000472181	1.12709
-0.000594576	1.12712
-0.000594576	1.12712
-0.000687971	1.12714
-0.000687971	1.12714
-0.000687971	1.12714
-0.000757169	1.12709
-0.000917798	1.12723
-0.000748619	1.12739
-0.000912914	1.12723
-0.000929684	1.12724
-0.000996037	1.12714
-0.000996037	1.12714
-0.000659822	1.12727
-0.000697402	1.12754
-0.000697402	1.12754
-0.000626238	1.12735
-0.000854208	1.12733
-0.000868018	1.12722
-0.000910785	1.12733
-0.000781649	1.12734
-0.000781649	1.12734
-0.00065909	1.12737
-0.000795194	1.12736
-0.000753544	1.12743
-0.00084985	1.12746
-0.000775617	1.12742
-0.000814544	1.12738
-0.000787173	1.12733
-0.00101506	1.12745
-0.00114126	1.12749
-0.00103918	1.12747
-0.00103918	1.12747
-0.00113018	1.1274
-0.000865331	1.12742
-0.000805752	1.1274
-0.000782447	1.12735
-0.000896318	1.12714
-0.000896318	1.12714
-0.000673274	1.12721
-0.000741651	1.12752
-0.000681539	1.12762
-0.000746738	1.12766
-0.000577814	1.12765
-0.000786698	1.12771
-0.000786698	1.12771
-0.000786698	1.12771
-0.000802049	1.12754
-0.00102851	1.12749
-0.00109137	1.12758
-0.000992679	1.12776
-0.0012335	1.12789
-0.00120119	1.1277
-0.00120119	1.1277
-0.000986186	1.12741
-0.000805559	1.1275
-0.000736445	1.12732
-0.000703039	1.12725
-0.000758805	1.12726
-0.00080861	1.12729
-0.00083663	1.12705
-0.000573183	1.12708
-0.000573183	1.12708
-0.000204991	1.12691
-0.000175106	1.12698
-0.000198671	1.12702
-0.000223923	1.12707
-0.000104963	1.12729
-8.16463e-05	1.1272
-0.000183509	1.12741
-7.40071e-05	1.12737
-7.40071e-05	1.12737
-7.40071e-05	1.12737
-7.40071e-05	1.12737
0.000138472	1.12732
0.000138472	1.12732
0.000138472	1.12732
0.000198276	1.12748
0.000223693	1.12759
0.000486164	1.12756
0.000721721	1.12744
0.000835637	1.12751
0.000949056	1.12756
0.0010739	1.12748
0.00139354	1.1274
0.00132931	1.12748
0.00135283	1.12747
0.00133694	1.12751
0.00149016	1.12741
0.00149016	1.12741
0.00127104	1.12751
0.00140499	1.12747
0.00184297	1.12769
0.00161586	1.1277
0.00178868	1.12777
0.00173528	1.12786
0.00141485	1.12776
0.00141485	1.12776
0.00142963	1.12785
0.00122253	1.12776
0.00117503	1.12778
0.00117503	1.12778
0.000751996	1.1279
0.000788381	1.12803
0.00102393	1.12792
0.00103576	1.12793
0.000999293	1.12792
0.00112142	1.12762
0.000920504	1.12774
0.00103995	1.12776
0.00106873	1.12782
0.00112876	1.1278
0.000845702	1.1278
0.000845702	1.1278
0.000622446	1.12786
0.000642728	1.1278
0.000761441	1.12766
0.00063297	1.12759
0.00079988	1.12746
0.000996719	1.12756
0.000873004	1.12757
0.000674608	1.12754
0.000674608	1.12754
0.000780695	1.12754
0.000532957	1.12743
0.000559472	1.12746
0.0007044	1.12751
0.000605341	1.12759
0.000804898	1.12759
0.000692412	1.12759
0.000863269	1.12763
0.000814158	1.12754
0.000638221	1.12768
0.000596159	1.1276
0.000600974	1.1275
0.000833626	1.12788
0.000849548	1.1277
0.000732073	1.12783
0.000732073	1.12783
0.000984019	1.12758
0.00128636	1.12754
0.00128636	1.12754
0.00119281	1.12767
0.00114953	1.12759
0.00129961	1.12743
0.00131614	1.12736
0.00137206	1.12742
0.00145133	1.12737
0.00130605	1.12751
0.00145021	1.1273
0.0014051	1.12722
0.00115927	1.12713
0.00127066	1.12704
0.00115566	1.12683
0.00135692	1.1272
0.00135692	1.1272
0.00125935	1.12682
0.00129834	1.12708
0.001396	1.12698
0.00109819	1.12704
0.00112816	1.12698
0.00112816	1.12698
0.00108798	1.12707
0.000853849	1.12689
0.000795657	1.12703
0.00113146	1.12698
0.00107759	1.127
0.000726286	1.127
0.000624892	1.12654
0.000622715	1.12662
0.000622715	1.12662
0.000700424	1.12657
0.000700424	1.12657
0.000542458	1.12654
0.000715637	1.12648
0.000710784	1.12663
0.000646684	1.12671
0.000662253	1.1269
0.000662253	1.1269
0.000554117	1.12692
0.000554117	1.12692
0.000341342	1.127
0.000273526	1.12676
0.000353652	1.12679
0.000353652	1.12679
0.000146789	1.12685
-0.000258919	1.12699
-0.000258919	1.12699
-0.000244931	1.12704
-0.000237057	1.12711
-0.000237057	1.12711
-0.000237057	1.12711
-0.00011269	1.12707
0.000106614	1.12713
-0.000134621	1.12727
-0.000300398	1.12727
-0.000300398	1.12727
-0.000300398	1.12727
-0.000316224	1.1272
-0.000176674	1.12712
-0.000603126	1.1272
-0.000204717	1.12702
-0.000204717	1.12702
0.000171299	1.12701
-2.54904e-05	1.12672
-2.54904e-05	1.12672
-2.54904e-05	1.12672
-2.54904e-05	1.12672
-0.000106158	1.1268
-0.000222694	1.12695
-0.000222694	1.12695
-0.000222694	1.12695
-0.000247272	1.12673
-0.000247272	1.12673
-0.000316396	1.12657
-0.000510276	1.12686
-0.000510276	1.12686
-0.000944371	1.12654
-0.000888185	1.1266
-0.000888185	1.1266
-0.000975102	1.12654
-0.000975102	1.12654
-0.000975102	1.12654
-0.000975102	1.12654
-0.0010239	1.12657
-0.000978585	1.12662
-0.000867386	1.12664
-0.000726135	1.12665
-0.00073817	1.1266
-0.000987972	1.12668
-0.00105664	1.12669
-0.000987517	1.12672
-0.000825177	1.12678
-0.000882485	1.12679
-0.000882485	1.12679
-0.000882485	1.12679
-0.000986903	1.12675
-0.000986903	1.12675
-0.000986903	1.12675
-0.000722705	1.12698
-0.000722705	1.12698
-0.000673039	1.12696
-0.000783029	1.12707
-0.000927034	1.12713
-0.000760392	1.12711
-0.000773832	1.12687
-0.000585826	1.12687
-0.000718503	1.12668
-0.000802458	1.12664
-0.000802458	1.12664
-0.000862582	1.12668
-0.000862582	1.12668
-0.000862582	1.12668
-0.000899344	1.12673
-0.000558393	1.1267
-0.000494022	1.1268
-0.00069668	1.1269
-0.000405692	1.12688
-0.000655117	1.12707
-0.000628898	1.127
-0.000628898	1.127
-0.000622768	1.12693
-0.00056563	1.12697
-0.000638619	1.12689
-0.000589618	1.12675
-0.000254555	1.12672
-0.00037356	1.12648
-0.000296778	1.1268
-0.000364342	1.12678
-0.000372874	1.12687
-0.000464769	1.1267
-0.000464769	1.1267
-0.000569223	1.12658
-0.000707718	1.12665
-0.000903112	1.1268
-0.000991209	1.12668
-0.000735631	1.12679
-0.000718405	1.12702
-0.000828603	1.12712
-0.000916531	1.12712
-0.000869814	1.1271
-0.000739786	1.12702
-0.000664216	1.12706
-0.000664216	1.12706
-0.000664216	1.12706
-0.000664216	1.12706
-0.000561016	1.12695
-0.000484515	1.12692
-0.000418182	1.12697
-0.000394032	1.12704
-0.000344336	1.12717
-0.000242321	1.12721
-0.000328489	1.12717
-0.000328489	1.12717
-0.000429394	1.12714
-0.000429394	1.12714
-0.000490377	1.12733
-0.000490377	1.12733
-0.000528707	1.12744
-0.000528707	1.12744
-0.000378573	1.12735
-0.000378573	1.12735
-0.000378573	1.12735
-0.000378573	1.12735
-0.000300383	1.12732
-0.000300383	1.12732
-6.61942e-05	1.12709
-0.000252156	1.12709
-0.00015789	1.1273
-9.08675e-05	1.12727
-9.34566e-05	1.12718
-0.000162055	1.12737
-0.000162055	1.12737
-0.000461832	1.12749
-0.00040254	1.12777
-0.00032847	1.12769
-0.000152909	1.12767
-0.000414813	1.12776
-0.000570625	1.12767
-0.000631361	1.12765
-0.000706439	1.12776
-0.000706439	1.12776
-0.000706439	1.12776
-0.000676284	1.12774
-0.000715304	1.12774
-0.000715304	1.12774
-0.0007111	1.12777
-0.000542353	1.12754
-0.000821302	1.1276
-0.000821302	1.1276
-0.000905443	1.12756
-0.000803361	1.12742
-0.000730684	1.12746
-0.000782542	1.12746
-0.000842127	1.12756
-0.000779646	1.12769
-0.000758425	1.12761
-0.00087043	1.12761
-0.000889903	1.12755
-0.00073641	1.12757
-0.00073641	1.12757
-0.000718259	1.12752
-0.000773763	1.12763
-0.000702611	1.12769
-0.000823621	1.12742
-0.000635007	1.12737
-0.000635007	1.12737
-0.000687044	1.12733
-0.000873589	1.12739
-0.000873589	1.12739
-0.00127012	1.12744
-0.00137555	1.1274
-0.00152552	1.12734
-0.0016619	1.1274
-0.00157445	1.12758
-0.00152324	1.12748
-0.00125147	1.12743
-0.00126194	1.12732
-0.00126642	1.12703
-0.00113943	1.12718
-0.00113943	1.12718
-0.00117486	1.12721
-0.00124461	1.12704
-0.00114566	1.12706
-0.00117843	1.12716
-0.000977081	1.12717
-0.00120121	1.12691
-0.00144671	1.12691
-0.00167462	1.12689
-0.00167462	1.12689
-0.00163191	1.12695
-0.00182826	1.12695
-0.00159397	1.12677
-0.00159397	1.12677
-0.00160298	1.12686
-0.00194036	1.12676
-0.00214335	1.12685
-0.00239446	1.12688
-0.00231999	1.12694
-0.00234019	1.12681
-0.00227001	1.12697
-0.00227001	1.12697
-0.00186249	1.12697
-0.00191056	1.12701
-0.0017877	1.12709
-0.00175623	1.12701
-0.00185866	1.12691
-0.00203279	1.12691
-0.00201742	1.12695
-0.00219748	1.12702
-0.00231911	1.12707
-0.00201038	1.12722
-0.00201038	1.12722
-0.00209975	1.12722
-0.00199388	1.12727
-0.00192978	1.12726
-0.00166398	1.12739
-0.00169154	1.12721
-0.00166172	1.12728
-0.00174537	1.1273
-0.00165766	1.12733
-0.00163686	1.12738
-0.00157843	1.12731
-0.00113117	1.12741
-0.00126237	1.12736
-0.00127897	1.1275
-0.00116737	1.12741
-0.00118809	1.12732
-0.00119524	1.12739
-0.0012556	1.12751
-0.0012556	1.12751
-0.0012556	1.12751
-0.00135085	1.12746
-0.00171503	1.12733
-0.00171503	1.12733
-0.00171503	1.12733
-0.00171503	1.12733
-0.00154166	1.12738
-0.00174409	1.12737
-0.0017982	1.12749
-0.00199185	1.12735
-0.00199185	1.12735
-0.0022907	1.1274
-0.00217074	1.12728
-0.00217126	1.12734
-0.00217126	1.12734
-0.00214531	1.12751
-0.00214531	1.12751
-0.00214531	1.12751
-0.0022534	1.1275
-0.00217779	1.12772
-0.00217779	1.12772
-0.0022193	1.12766
-0.0023044	1.12768
-0.00250967	1.1276
-0.00250967	1.1276
-0.00250967	1.1276
-0.00269086	1.12754
-0.00294808	1.12746
-0.00296925	1.12754
-0.00291504	1.12754
-0.0031445	1.12751
-0.00334051	1.1275
-0.00334051	1.1275
-0.00334051	1.1275
-0.00344797	1.12733
-0.0034431	1.12751
-0.00338759	1.1277
-0.00360412	1.12764
-0.00348034	1.12772
-0.00334047	1.12774
-0.00319925	1.12765
-0.00319925	1.12765
-0.00319925	1.12765
-0.00319925	1.12765
-0.00316227	1.12766
-0.00316965	1.1274
-0.00284337	1.12742
-0.00272001	1.12732
-0.00272001	1.12732
-0.00266763	1.12717
-0.00266763	1.12717
-0.00257772	1.12749
-0.00234422	1.12753
-0.00234422	1.12753
-0.00230524	1.12758
-0.00222082	1.12779
-0.00225483	1.12792
-0.00225483	1.12792
-0.00216732	1.12799
-0.00220112	1.12808
-0.00220112	1.12808
-0.00219193	1.128
-0.00207541	1.12804
-0.00230674	1.12797
-0.00230674	1.12797
-0.00230674	1.12797
-0.00228696	1.12784
-0.00228696	1.12784
-0.00223125	1.12787
-0.00214048	1.1278
-0.00215863	1.12796
-0.00219662	1.12812
-0.00209684	1.12821
-0.00179485	1.12775
-0.00188442	1.12775
-0.00216121	1.12764
-0.00248291	1.12777
-0.00264945	1.12776
-0.00269439	1.12769
-0.00236005	1.12768
-0.00236005	1.12768
-0.00222317	1.12772
-0.00188449	1.12778
-0.00187339	1.12776
-0.00160971	1.1278
-0.00187222	1.12772
-0.00176395	1.12779
-0.00201569	1.1276
-0.00201569	1.1276
-0.00184057	1.12762
-0.00186966	1.12761
-0.00198313	1.12748
-0.00174526	1.12758
-0.00163315	1.1276
-0.00167911	1.12746
-0.00173346	1.12742
-0.00173346	1.12742
-0.00181689	1.12728
-0.00175424	1.12737
-0.00200803	1.1274
-0.00200803	1.1274
-0.00211673	1.12745
-0.00212555	1.12744
-0.00203164	1.12756
-0.00203164	1.12756
-0.00251431	1.12746
-0.00251027	1.1275
-0.00251027	1.1275
-0.00256818	1.12745
-0.00242633	1.12735
-0.00257959	1.12723
-0.00257959	1.12723
-0.00268182	1.12721
-0.00282873	1.12711
-0.00286979	1.12703
-0.00280743	1.12712
-0.00273989	1.1271
-0.00289637	1.1271
-0.00310306	1.12699
-0.00326927	1.12706
-0.00330945	1.12719
-0.00322773	1.12729
-0.00348724	1.12708
-0.00347719	1.12698
-0.00355761	1.12718
-0.00358679	1.12705
-0.00358679	1.12705
-0.00371496	1.127
-0.00373954	1.1271
-0.00373954	1.1271
-0.00356938	1.12711
-0.00345824	1.12698
-0.00343784	1.12699
-0.00365918	1.12689
-0.00375045	1.12678
-0.00394951	1.12688
-0.00356057	1.12686
-0.00356057	1.12686
-0.00340561	1.12666
-0.00344873	1.1266
-0.00344873	1.1266
-0.00344873	1.1266
-0.00350411	1.1264
-0.00340747	1.1264
-0.00340747	1.1264
-0.00359388	1.12636
-0.00340196	1.12631
-0.00339657	1.12632
-0.00339657	1.12632
-0.00339657	1.12632
-0.0035118	1.12652
-0.0035328	1.12651
-0.00342039	1.12649
-0.00332372	1.12651
-0.00332372	1.12651
-0.00343373	1.1265
-0.00347153	1.12646
-0.00354325	1.1264
-0.00362355	1.1266
-0.0035274	1.12657
-0.00344755	1.12652
-0.00379062	1.12674
-0.0037317	1.12675
-0.00364731	1.12694
-0.003348	1.12683
-0.00324933	1.12693
-0.00340091	1.12679
-0.00340091	1.12679
-0.00338917	1.12698
-0.00334787	1.12689
-0.00297617	1.12659
-0.00297617	1.12659
-0.00256188	1.1268
-0.00242946	1.12672
-0.00256304	1.12664
-0.00260719	1.12641
-0.00266953	1.12659
-0.00264179	1.12657
-0.00253197	1.12669
-0.002619	1.12661
-0.00228399	1.12661
-0.00233039	1.12667
-0.00226408	1.12686
-0.00224751	1.12685
-0.00224751	1.12685
-0.00224751	1.12685
-0.00234575	1.12675
-0.00233927	1.12667
-0.00241387	1.12644
-0.00252125	1.12664
-0.00252125	1.12664
-0.00240811	1.12663
-0.00225111	1.12673
-0.00212614	1.12668
-0.00236521	1.12684
-0.00236521	1.12684
-0.00223203	1.12691
-0.00223203	1.12691
-0.00248155	1.1269
-0.00245822	1.12691
-0.0024778	1.12681
-0.00265984	1.12699
-0.00245509	1.12703
-0.00264532	1.12717
-0.00236817	1.12723
-0.00236817	1.12723
-0.00236817	1.12723
-0.00236817	1.12723
-0.00236817	1.12723
-0.00220625	1.12727
-0.00233592	1.12703
-0.00226599	1.12714
-0.00235497	1.12709
-0.00235497	1.12709
-0.00235398	1.12721
-0.00235079	1.12725
-0.00235079	1.12725
-0.00232248	1.12717
-0.00232248	1.12717
-0.00232248	1.12717
-0.00232248	1.12717
-0.00249966	1.12727
-0.00256681	1.1272
-0.00242846	1.12741
-0.00222817	1.12749
-0.00227726	1.12739
-0.00243109	1.12732
-0.0023352	1.12713
-0.00227649	1.12707
-0.00244582	1.12698
-0.00240836	1.12677
-0.00218214	1.12675
-0.00222602	1.12679
-0.00212536	1.12676
-0.00209788	1.12672
-0.00172527	1.12664
-0.00172527	1.12664
-0.00172527	1.12664
-0.00172527	1.12664
-0.00172527	1.12664
-0.00189116	1.12658
-0.00179532	1.12668
-0.00197308	1.1268
-0.00197308	1.1268
-0.00206618	1.12668
-0.00214246	1.12668
-0.00191273	1.12672
-0.00191273	1.12672
-0.00196186	1.12671
-0.00194848	1.12672
-0.00190356	1.12686
-0.00183854	1.12684
-0.00176376	1.12695
-0.00169841	1.12713
-0.00132218	1.12712
-0.00122539	1.12727
-0.00122539	1.12727
-0.00140553	1.12735
-0.00144977	1.1273
-0.00140771	1.12735
-0.00139592	1.12747
-0.00133254	1.12759
-0.00124128	1.12748
-0.00158504	1.12746
-0.00157978	1.12751
-0.00150725	1.12745
-0.00150725	1.12745
-0.00137135	1.12746
-0.00122955	1.12748
-0.00130691	1.1274
-0.00122714	1.12745
-0.00122714	1.12745
-0.00117735	1.12726
-0.00117735	1.12726
-0.00122925	1.12707
-0.00114205	1.127
-0.00123152	1.127
-0.00129902	1.12699
-0.00127651	1.12703
-0.00130279	1.12712
-0.00122806	1.12712
-0.00133586	1.12724
-0.00133586	1.12724
-0.00129166	1.12722
-0.00126198	1.12733
-0.00121135	1.12719
-0.00116051	1.1273
-0.00139039	1.12727
-0.00162829	1.12732
-0.00151542	1.12736
-0.0014082	1.12719
-0.00151164	1.12708
-0.00147022	1.12724
-0.00147022	1.12724
-0.00148676	1.12697
-0.00150022	1.127
-0.00163299	1.12695
-0.00177433	1.12706
-0.00179826	1.12697
-0.00168747	1.12687
-0.00171326	1.12694
-0.0015137	1.12684
-0.0015137	1.12684
-0.0015137	1.12684
-0.00144216	1.12662
-0.00148317	1.12666
-0.00127804	1.12666
-0.0014049	1.12672
-0.00145236	1.12681
-0.00137773	1.12693
-0.00137773	1.12693
-0.00130553	1.12704
-0.00120481	1.12683
-0.00116499	1.1269
-0.00102672	1.12697
-0.0010768	1.1271
-0.0010768	1.1271
-0.00106037	1.1271
-0.00110505	1.12696
-0.00106961	1.12692
-0.0015247	1.12697
-0.00149545	1.1271
-0.00155012	1.12685
-0.00155012	1.12685
-0.00134049	1.12698
-0.00120851	1.12711
-0.00120851	1.12711
-0.00111737	1.12694
-0.00127582	1.12712
-0.00121851	1.12729
-0.00111686	1.12735
-0.00125577	1.12757
-0.000831131	1.12752
-0.000831131	1.12752
-0.000831131	1.12752
-0.00125591	1.12735
-0.00125591	1.12735
-0.00143092	1.12723
-0.00142185	1.12703
-0.00127314	1.12708
-0.00128808	1.12706
-0.00138386	1.12694
-0.00138386	1.12694
-0.00102524	1.12679
-0.00102524	1.12679
-0.00106718	1.12683
-0.00137752	1.12644
-0.00136635	1.12639
-0.00138595	1.12634
-0.00140147	1.12646
-0.00139585	1.12651
-0.00127847	1.12657
-0.000989764	1.1263
-0.000910273	1.12633
-0.00100697	1.12616
-0.000843911	1.12622
-0.000608934	1.12645
-0.000122396	1.12646
-6.87678e-05	1.12643
0.000311555	1.12646
0.000311555	1.12646
0.000309524	1.1265
0.000149051	1.12656
0.000217196	1.12675
0.000217196	1.12675
0.000468288	1.12677
0.000468288	1.12677
0.000468288	1.12677
0.000468288	1.12677
0.000468288	1.12677
0.000523271	1.12653
0.000488648	1.12672
0.000519194	1.12665
0.000545328	1.12692
0.000545328	1.12692
0.000561213	1.12702
0.000524226	1.12706
0.000434517	1.12718
0.000350058	1.12734
9.41733e-06	1.12769
0.00019082	1.1275
0.000474718	1.12787
0.000709344	1.12781
0.000709344	1.12781
0.000709344	1.12781
0.000709344	1.12781
0.000665472	1.1278
0.000388376	1.12791
0.00031631	1.12789
0.00031631	1.12789
0.000363989	1.12802
0.000340417	1.12799
0.000374385	1.12803
0.000233476	1.12813
0.000170898	1.12827
0.000314332	1.12828
0.000439208	1.12828
0.000439208	1.12828
0.000459477	1.12836
0.000616828	1.12836
0.000884062	1.12831
0.000907691	1.12853
0.00121435	1.1284
0.00116502	1.1285
0.00125085	1.12837
0.00123189	1.12828
0.00135611	1.12821
0.00162155	1.12818
0.001573	1.12812
0.00149272	1.12798
0.00142905	1.12779
0.00120504	1.12758
0.00120504	1.12758
0.00120504	1.12758
0.00123477	1.12725
0.00140824	1.1272
0.00140824	1.1272
0.00119505	1.12695
0.00106747	1.12708
0.00106747	1.12708
0.000949667	1.12699
0.000949667	1.12699
0.000984087	1.12733
0.000984087	1.12733
0.000984087	1.12733
0.000984087	1.12733
0.000906189	1.12726
