B	eps
10.0961	-0.00440021
10.0961	-0.00440021
10.0961	-0.00440021
10.0972	-0.00402758
10.0964	-0.00364375
10.0964	-0.00364375
10.0964	-0.00364375
10.0963	-0.00360357
10.0966	-0.00389018
10.0966	-0.00389018
10.0974	-0.00394397
10.0963	-0.00395428
10.0963	-0.00395428
10.0963	-0.00395428
10.0963	-0.00395428
10.0963	-0.00395428
10.0966	-0.00369893
10.0966	-0.00369893
10.0966	-0.00369893
10.0966	-0.00369893
10.0966	-0.00369893
10.0966	-0.00369893
10.0963	-0.00371137
10.0963	-0.00371137
10.0963	-0.00371137
10.0963	-0.00371137
10.0965	-0.00407964
10.0965	-0.00407964
10.0965	-0.00407964
10.0965	-0.00407964
10.0967	-0.00424342
10.0967	-0.00424342
10.0967	-0.00424342
10.0971	-0.00417922
10.0964	-0.00445435
10.0967	-0.00457143
10.0967	-0.00457143
10.0967	-0.00457143
10.0967	-0.00457143
10.0967	-0.00457143
10.0967	-0.00457143
10.0961	-0.00471571
10.0957	-0.00461478
10.0957	-0.00461478
10.0968	-0.00477974
10.0968	-0.00477974
10.0968	-0.00477974
10.0973	-0.00411526
10.0973	-0.00411526
10.0973	-0.00411526
10.0973	-0.00411526
10.0973	-0.00411526
10.0967	-0.00431825
10.0965	-0.0041323
10.0965	-0.0041323
10.0965	-0.0041323
10.096	-0.00366002
10.096	-0.00366002
10.096	-0.00366002
10.0958	-0.0035837
10.0951	-0.0034329
10.0951	-0.0034329
10.0951	-0.0034329
10.0951	-0.0034329
10.0951	-0.0034329
10.0951	-0.0034329
10.0947	-0.00370533
10.0947	-0.00370533
10.0947	-0.00370533
10.0948	-0.00357964
10.0948	-0.00357964
10.0948	-0.00357964
10.0948	-0.00357964
10.0935	-0.00399483
10.0935	-0.00399483
10.0935	-0.00399483
10.0935	-0.00399483
10.0938	-0.00381738
10.093	-0.00358962
10.093	-0.00358962
10.094	-0.00392565
10.094	-0.00392565
10.094	-0.00392565
10.094	-0.00392565
10.0944	-0.00350754
10.0942	-0.00353978
10.0942	-0.00353978
10.0951	-0.00343289
10.0966	-0.00336174
10.0966	-0.00336174
10.0966	-0.00336174
10.0972	-0.00358817
10.0972	-0.00358817
10.0968	-0.00358723
10.0968	-0.00358723
10.0968	-0.00358723
10.0968	-0.00358723
10.0968	-0.00358723
10.097	-0.00342616
10.097	-0.00342616
10.097	-0.00342616
10.097	-0.00342616
10.097	-0.00342616
10.097	-0.00342616
10.097	-0.00306375
10.097	-0.00306375
10.097	-0.00306375
10.0954	-0.00333006
10.0954	-0.00333006
10.0956	-0.00313381
10.0956	-0.00313381
10.0956	-0.00313381
10.0956	-0.00313381
10.0949	-0.00358621
10.0949	-0.00358621
10.0949	-0.00358621
10.0959	-0.00342429
10.0966	-0.00346445
10.0966	-0.00346445
10.0966	-0.00346445
10.0966	-0.00346445
10.098	-0.00347596
10.098	-0.00347596
10.0965	-0.00333459
10.0985	-0.00327618
10.0984	-0.00333257
10.0984	-0.00333257
10.0984	-0.00333257
10.0986	-0.00346387
10.0986	-0.00346387
10.0986	-0.00346387
10.0991	-0.00239489
10.0988	-0.00226954
10.1	-0.00204326
10.0995	-0.00226579
10.0995	-0.00226579
10.0998	-0.00219734
10.0994	-0.00207297
10.0994	-0.00207297
10.0994	-0.00207297
10.0989	-0.00192193
10.0983	-0.00193277
10.0983	-0.00193277
10.0978	-0.0020281
10.0992	-0.00231844
10.0992	-0.00231844
10.0985	-0.00223101
10.0969	-0.00177626
10.0969	-0.00177626
10.0964	-0.00200371
10.0967	-0.00187601
10.0966	-0.00213644
10.0966	-0.00247496
10.0972	-0.00213884
10.0972	-0.00213884
10.0972	-0.00213884
10.0972	-0.00213884
10.0972	-0.00213884
10.0973	-0.0022663
10.0963	-0.00229004
10.0953	-0.00306981
10.0957	-0.00332271
10.0957	-0.00357694
10.0956	-0.00385738
10.0956	-0.00385738
10.0956	-0.00385738
10.0955	-0.00408191
10.0948	-0.00408955
10.0951	-0.00395691
10.0951	-0.00395691
10.0951	-0.00395691
10.0968	-0.0036193
10.0974	-0.00349665
10.0974	-0.00349665
10.0969	-0.00364667
10.0969	-0.00364667
10.0969	-0.00364667
10.0978	-0.003493
10.0974	-0.00338484
10.0975	-0.00342154
10.0969	-0.00343133
10.0982	-0.00401614
10.0982	-0.00401614
10.0982	-0.00401614
10.0982	-0.00401614
10.0982	-0.00401614
10.0982	-0.00401614
10.0981	-0.00448234
10.0966	-0.0043008
10.0959	-0.00436376
10.0967	-0.00440097
10.0972	-0.00426923
10.0972	-0.00454273
10.0968	-0.0039969
10.0981	-0.00396806
10.0981	-0.00396806
10.0981	-0.00396806
10.0981	-0.00396806
10.0975	-0.00446221
10.0975	-0.00446221
10.0971	-0.00482982
10.0971	-0.00500129
10.0969	-0.00465134
10.0974	-0.00433379
10.0974	-0.00433379
10.0974	-0.00433379
10.0978	-0.00414235
10.0978	-0.00414235
10.0971	-0.00424641
10.0976	-0.00420175
10.0976	-0.00420175
10.0976	-0.00420175
10.0975	-0.00426328
10.098	-0.00432563
10.098	-0.00432563
10.0976	-0.00435954
10.0976	-0.00435954
10.0976	-0.00435954
10.0973	-0.00436493
10.0973	-0.00436493
10.0973	-0.00436493
10.0972	-0.00430036
10.0972	-0.00430036
10.0972	-0.00430036
10.0964	-0.00446351
10.096	-0.00439252
10.096	-0.00439252
10.0971	-0.00456412
10.0971	-0.00456412
10.0973	-0.00437242
10.0968	-0.0041622
10.0968	-0.0041622
10.0951	-0.0042474
10.096	-0.00401802
10.0949	-0.00436232
10.0947	-0.00476085
10.0947	-0.00476085
10.0951	-0.00454685
10.0951	-0.00454685
10.0959	-0.00448299
10.0959	-0.00448299
10.0971	-0.00452597
10.0973	-0.00456594
10.0964	-0.00438939
10.0963	-0.00439204
10.0968	-0.00457073
10.097	-0.00407626
10.097	-0.00407626
10.0969	-0.00409179
10.0969	-0.00409179
10.0969	-0.00409179
10.0978	-0.00391625
10.0978	-0.00391625
10.0986	-0.00368772
10.0986	-0.00368772
10.0987	-0.00349784
10.0987	-0.00349784
10.0988	-0.00342696
10.0988	-0.00342696
10.099	-0.00341144
10.099	-0.00341144
10.0982	-0.00346569
10.097	-0.00366462
10.097	-0.00366462
10.0964	-0.00384773
10.0971	-0.00395477
10.0971	-0.00395477
10.0971	-0.00411649
10.0971	-0.00411649
10.0975	-0.00350236
10.0975	-0.00350236
10.0978	-0.00341103
10.0979	-0.00335194
10.0979	-0.00335194
10.0983	-0.00369113
10.0978	-0.00376671
10.0989	-0.00349541
10.0996	-0.00368938
10.0977	-0.00363496
10.0977	-0.00363496
10.0992	-0.00348604
10.0992	-0.00348604
10.0993	-0.00364585
10.0993	-0.00364585
10.099	-0.00365814
10.099	-0.00365814
10.0997	-0.00397185
10.0984	-0.00391092
10.0984	-0.00387419
10.0987	-0.00433288
10.0987	-0.00433288
10.099	-0.00443041
10.099	-0.00443041
10.099	-0.00443041
10.099	-0.00443041
10.0993	-0.0040906
10.1001	-0.00408479
10.1001	-0.00408479
10.1001	-0.00408479
10.1	-0.00383229
10.0996	-0.00363472
10.0995	-0.00366179
10.1	-0.00327527
10.0995	-0.00316887
10.0995	-0.00316887
10.0989	-0.00325745
10.0986	-0.00286472
10.0986	-0.00241254
10.0983	-0.0025227
10.0983	-0.00292261
10.0983	-0.00292261
10.0984	-0.00319756
10.0984	-0.0029035
10.0981	-0.00293191
10.0986	-0.00306114
10.099	-0.00323354
10.0987	-0.00351495
10.0987	-0.00351495
10.0987	-0.00339799
10.1001	-0.0029414
10.0997	-0.00273341
10.0997	-0.00273341
10.0997	-0.00273341
10.1001	-0.00238989
10.1001	-0.00225884
10.101	-0.00223938
10.101	-0.00223938
10.1003	-0.00219349
10.1012	-0.00232342
10.1019	-0.00210457
10.1019	-0.00210457
10.1017	-0.00194112
10.102	-0.00201514
10.1018	-0.00173997
10.1018	-0.00173997
10.103	-0.00150357
10.1028	-0.00132256
10.1031	-0.00133359
10.1031	-0.00133359
10.1022	-0.00119004
10.1022	-0.00109922
10.1022	-0.00109922
10.1034	-0.000845726
10.1027	-0.000950614
10.1027	-0.000950614
10.1031	-0.000985999
10.1031	-0.000985999
10.1031	-0.000985999
10.1031	-0.000877924
10.1031	-0.000877924
10.1029	-0.000690358
10.1022	-0.000708913
10.1022	-0.000708913
10.1029	-0.000780006
10.1029	-0.000780006
10.103	-0.000591382
10.103	-0.000647789
10.1032	-0.000705339
10.1032	-0.000705339
10.1032	-0.000705339
10.1035	-0.000855053
10.1029	-0.000820379
10.1029	-0.000820379
10.1029	-0.000820379
10.1029	-0.000753123
10.1029	-0.000753123
10.103	-0.000667871
10.1023	-0.00110023
10.1016	-0.00114335
10.1016	-0.00114335
10.1022	-0.000999815
10.1022	-0.000999815
10.1011	-0.000912806
10.1006	-0.000944234
10.1003	-0.000690035
10.0997	-0.000668502
10.0997	-0.000668502
10.0989	-0.000968737
10.0992	-0.000979191
10.0987	-0.00103618
10.0988	-0.000970425
10.0992	-0.000509825
10.0992	-0.000509825
10.0992	-0.000509825
10.0989	-0.000239205
10.0991	0.000119491
10.0999	0.000165307
10.0997	0.000277716
10.0996	0.000252481
10.1003	1.4376e-05
10.1003	1.4376e-05
10.1003	1.4376e-05
10.1004	-8.32846e-05
10.0999	-0.000335649
10.0999	-0.000335649
10.0999	-0.000738756
10.0998	-0.000692205
10.0994	-0.000726317
10.0993	-0.000539342
10.0995	-0.000645745
10.0994	-0.000848368
10.0994	-0.000848368
10.0999	-0.000771618
10.1	-0.000676386
10.1	-0.000676386
10.0997	-0.000534095
10.0991	-0.000571697
10.0987	-0.000678073
10.099	-0.0007834
10.099	-0.0007834
10.0989	-0.00101112
10.0989	-0.00101112
10.0995	-0.000968491
10.1005	-0.00112243
10.1002	-0.000676625
10.1002	-0.000662775
10.0997	-0.00058305
10.0977	-0.00056861
10.0983	-0.000767433
10.0986	-0.000734143
10.0986	-0.000734143
10.0984	-0.00114333
10.0977	-0.000987896
10.0977	-0.000987896
10.0975	-0.0011784
10.097	-0.00114009
10.098	-0.00108047
10.098	-0.00111132
10.0978	-0.00123108
10.0973	-0.00142589
10.0967	-0.00152734
10.0967	-0.00152734
10.0963	-0.0015146
10.0971	-0.00116316
10.0971	-0.00116316
10.0971	-0.00116316
10.0971	-0.00116316
10.0963	-0.000730208
10.0962	-0.000762654
10.0972	-0.000743364
10.0972	-0.000743364
10.0969	-0.000704866
10.0964	-0.000460319
10.0957	-0.000434493
10.0968	-0.000228038
10.0966	-0.000278546
10.097	-0.000155474
10.0976	-0.000220853
10.098	-0.000448704
10.0978	-0.000516771
10.0983	-0.000527641
10.098	-0.000654044
10.0988	-0.000396583
10.0996	-7.62799e-05
10.0981	-0.000257248
10.0981	-0.000144107
10.0981	-0.000144107
10.0981	-0.000144107
10.0996	-0.000377964
10.0992	-0.000345781
10.0997	-0.000158539
10.0997	-0.000266806
10.0997	-0.000266806
10.1005	-0.000108032
10.1001	0.000260335
10.1004	4.02835e-05
10.1001	0.000234386
10.1001	0.000234386
10.1001	0.000234386
10.0998	0.000227729
10.0998	0.000227729
10.1001	8.91508e-05
10.0998	0.000495848
10.0998	0.000495848
10.0998	0.000495848
10.0998	0.000495848
10.0997	0.000454566
10.0997	0.000454566
10.0994	0.000401781
10.0997	0.000416614
10.0991	0.000368411
10.0997	0.000341745
10.0997	0.000341745
10.0996	0.000576021
10.0996	0.000576021
10.0992	0.000514586
10.0996	0.00050572
10.1001	0.000752594
10.1003	0.000871168
10.1008	0.000970536
10.1014	0.00107101
10.1013	0.0011
10.1017	0.00159534
10.1029	0.00145351
10.1027	0.00136758
10.1027	0.00136758
10.1027	0.00146797
10.1025	0.00155842
10.1026	0.00159149
10.1025	0.00158894
10.1029	0.00164128
10.1036	0.00167253
10.1036	0.00167253
10.1036	0.00167253
10.1034	0.00178582
10.103	0.00188462
10.1026	0.00187902
10.103	0.00195395
10.1029	0.00202242
10.1032	0.00203693
10.1032	0.00203693
10.1029	0.00204143
10.1026	0.00174367
10.1025	0.00166324
10.1034	0.00151394
10.1034	0.00153204
10.1031	0.00135005
10.1021	0.00117721
10.1012	0.00131755
10.1011	0.00134411
10.1003	0.00142398
10.0996	0.00149024
10.0996	0.00149024
10.0994	0.00148596
10.0996	0.0012462
10.0998	0.00107027
10.1002	0.00128423
10.1001	0.00131325
10.1002	0.00153383
10.1008	0.0016691
10.101	0.00150481
10.1	0.00160003
10.1003	0.00156776
10.0999	0.00151444
10.1001	0.0013851
10.1001	0.0013851
10.0997	0.00128942
10.0995	0.00166426
10.0995	0.00166426
10.0998	0.00168355
10.0995	0.0014338
10.0995	0.0014338
10.0995	0.0014338
10.0986	0.00173667
10.0983	0.00151647
10.0983	0.00151647
10.0988	0.00160482
10.1001	0.00154819
10.1001	0.00154819
10.1	0.00140878
10.0989	0.00139239
10.0989	0.00139239
10.0983	0.00157575
10.0985	0.00143954
10.0989	0.00170782
10.099	0.00197717
10.0976	0.00207308
10.0978	0.00206101
10.0981	0.00226763
10.0991	0.00225398
10.0989	0.00218627
10.0989	0.00247327
10.0989	0.00247327
10.0987	0.00166122
10.0985	0.00151388
10.0985	0.00151388
10.0985	0.00151388
10.0988	0.00164979
10.0984	0.00176798
10.0982	0.00202261
10.0987	0.00210481
10.0988	0.0019155
10.0988	0.0019155
10.0988	0.0019155
10.0988	0.0019155
10.0988	0.0019155
10.0988	0.0019155
10.0992	0.00187961
10.0995	0.0019826
10.0995	0.0019826
10.0991	0.00158279
10.0992	0.00151745
10.0992	0.00151745
10.0986	0.00190824
10.0974	0.00166728
10.097	0.00183711
10.0969	0.0017887
10.0969	0.0017887
10.0971	0.00203054
10.0981	0.00195463
10.0984	0.00208999
10.0987	0.00205476
10.0983	0.00208973
10.0975	0.00235968
10.0973	0.00240907
10.0975	0.00276288
10.0982	0.00262419
10.098	0.00272444
10.0982	0.00286172
10.0982	0.00286172
10.0991	0.002873
10.0997	0.0028527
10.0994	0.00268418
10.0994	0.00268418
10.0996	0.00280402
10.0989	0.00255186
10.0987	0.00237853
10.0998	0.00240849
10.0994	0.00242413
10.0984	0.00211715
10.0984	0.00211715
10.0979	0.00190012
10.0986	0.00193199
10.0986	0.00191388
10.0984	0.00157586
10.0984	0.00157586
10.099	0.00143124
10.099	0.00143124
10.0992	0.0015088
10.0992	0.0015088
10.0992	0.00159536
10.0992	0.00159536
10.0979	0.00101909
10.0984	0.0011876
10.0976	0.00122178
10.0978	0.0011634
10.0974	0.00110497
10.0985	0.00101154
10.0985	0.00101154
10.099	0.00091712
10.0986	0.000954447
10.0986	0.000954447
10.0984	0.00112224
10.0981	0.00134019
10.0981	0.00112964
10.0979	0.000705599
10.0974	0.000645704
10.0973	0.000731078
10.0963	0.000719136
10.0963	0.000719136
10.0963	0.000719136
10.0961	0.00069669
10.097	0.000810474
10.0967	0.000790414
10.0967	0.000790414
10.0965	0.000579443
10.0965	0.000579443
10.0962	0.000352529
10.0962	0.000352529
10.0962	0.000352529
10.0966	0.000640114
10.0979	0.000491423
10.0984	0.000279492
10.0991	0.000464924
10.0984	0.000349767
10.0986	0.000534822
10.0986	0.000534822
10.0986	0.000608904
10.0984	0.000250068
10.099	-4.49471e-06
10.099	-0.000113228
10.0984	-0.000705837
10.098	-0.00102429
10.0982	-0.00107756
10.0982	-0.00107756
10.0976	-0.00111373
10.097	-0.00104222
10.0966	-0.00124468
10.0964	-0.00137711
10.0957	-0.00122384
10.0957	-0.00122384
10.0954	-0.00134543
10.0952	-0.00123301
10.0949	-0.00130355
10.0937	-0.00131463
10.094	-0.00113857
10.0937	-0.00126495
10.0953	-0.000928213
10.0949	-0.0010566
10.0943	-0.00106432
10.095	-0.000571289
10.095	-0.00066594
10.0956	-0.000705198
10.0946	-0.000702831
10.094	-0.000876213
10.0939	-0.000940413
10.0946	-0.000751162
10.0946	-0.000751162
10.0947	-0.000502706
10.0942	-0.000646013
10.0944	-0.000605593
10.0938	-0.000894491
10.0938	-0.000669919
10.0937	-0.000619335
10.0943	-0.000708951
10.0942	-0.000837205
10.0933	-0.000627865
10.0941	-0.00053512
10.0942	-0.000649445
10.0938	-0.000678441
10.0938	-0.000678441
10.0938	-0.000678441
10.0938	-0.000678441
10.0938	-0.000678441
10.0938	-0.000678441
10.0927	-0.000493465
10.0927	-0.000493465
10.0922	-0.000603613
10.0921	-0.000556519
10.0925	-0.000447413
10.0923	-0.000611021
10.0929	-0.000710215
10.0919	-0.000709279
10.0924	-0.00081761
10.093	-0.000376766
10.0938	-0.000409591
10.0942	-0.000578689
10.0946	-0.000396746
10.0949	-0.000646532
10.0951	-0.000364039
10.0961	-0.000403315
10.0961	-0.000403315
10.0953	-0.000395336
10.096	-0.000686732
10.0957	-0.00055183
10.0956	-0.000343752
10.0956	-0.000343752
10.0954	-0.000277174
10.096	-9.94902e-05
10.0967	-4.15349e-05
10.0963	0.000287183
10.097	3.27036e-06
10.0966	-2.02225e-05
10.097	-0.000121711
10.0972	-6.03893e-05
10.0978	9.73724e-05
10.0978	9.73724e-05
10.0982	0.000246559
10.0986	-8.31498e-05
10.0988	-9.45126e-05
10.0976	-4.38433e-05
10.098	-0.000245029
10.098	-0.000245029
10.0984	-0.000435859
10.0993	-0.00053036
10.1004	-0.000385489
10.1003	-0.000394835
10.0994	-0.000186365
10.0998	-0.000441592
10.0998	-0.000426529
10.1007	-0.00046808
10.1003	-0.0004475
10.1007	-0.00046111
10.1017	-0.000300726
10.1014	-0.000233571
10.1017	-0.000348073
10.1023	-0.000501172
10.103	-0.000720766
10.1032	-0.00075045
10.1029	-0.000501514
10.103	-0.000393329
10.103	-0.000393329
10.1033	-6.67383e-05
10.1022	0.000135613
10.1028	0.000200635
10.1023	0.000352978
10.1023	0.000352978
10.1021	0.000439282
10.1023	0.000534163
10.1023	0.000534163
10.1021	0.000567112
10.1019	0.000727173
10.1014	0.00138095
10.1018	0.00146924
10.1018	0.00157067
10.1022	0.00175426
10.1042	0.00186869
10.1038	0.00176337
10.1038	0.00207191
10.1042	0.00190458
10.1038	0.00193213
10.1044	0.0020107
10.1049	0.00233587
10.1052	0.00222763
10.1057	0.00229507
10.1064	0.00238507
10.1064	0.00233679
10.1067	0.00233765
10.1057	0.00230659
10.1058	0.00218286
10.105	0.00211876
10.1047	0.00233156
10.1052	0.00233474
10.105	0.00224162
10.1047	0.00206148
10.1049	0.00216102
10.1049	0.00216102
10.1034	0.00207945
10.1037	0.0021427
10.1038	0.00200885
10.1044	0.00177929
10.1044	0.00177929
10.1054	0.00162627
10.1054	0.00199149
10.1054	0.00199149
10.1054	0.00199149
10.1049	0.00192058
10.1053	0.00164695
10.1053	0.00164695
10.1053	0.00156115
10.1051	0.00177551
10.1054	0.00192815
10.1048	0.00181537
10.1048	0.00181344
10.1048	0.00181344
10.1048	0.00187621
10.1043	0.00195909
10.1046	0.00232851
10.1042	0.00214222
10.1051	0.00223932
10.1048	0.00221053
10.1043	0.00209734
10.1043	0.00209734
10.1045	0.00238927
10.1041	0.0024045
10.1036	0.00222489
10.1036	0.00222489
10.1028	0.0021791
10.1034	0.00209451
10.104	0.00231637
10.104	0.00229879
10.1044	0.00233911
10.1042	0.00234712
10.1039	0.00251853
10.1042	0.00238969
10.1045	0.002592
10.1045	0.002592
10.1046	0.00271528
10.1038	0.00258413
10.104	0.00252389
10.1036	0.00249
10.1029	0.00228048
10.1021	0.00251322
10.102	0.00216246
10.102	0.00216246
10.102	0.00216246
10.102	0.00216246
10.1018	0.0018826
10.1015	0.00202334
10.1011	0.00218682
10.1011	0.00218682
10.1014	0.00220812
10.102	0.0022811
10.1024	0.0023253
10.1017	0.0019036
10.1017	0.0019036
10.1015	0.00169281
10.1014	0.00172898
10.1029	0.00191447
10.1027	0.00179429
10.1019	0.00162686
10.1019	0.00162686
10.1008	0.00136401
10.1017	0.00155649
10.1025	0.00139073
10.1016	0.00155706
10.1012	0.00143899
10.1011	0.00115453
10.1011	0.00115453
10.1007	0.00138814
10.1007	0.00138814
10.1011	0.00145393
10.1017	0.00138071
10.1014	0.00127572
10.1004	0.00122391
10.1004	0.00122391
10.1015	0.00128613
10.1019	0.00132016
10.101	0.00118514
10.1011	0.00128541
10.1026	0.00136011
10.1026	0.00136011
10.1022	0.000982541
10.1022	0.000982541
10.1022	0.000982541
10.1024	0.00114274
10.103	0.00142021
10.1026	0.0012848
10.1031	0.000945383
10.1038	0.000800321
10.1038	0.000800321
10.1038	0.000800321
10.1038	0.000800321
10.1038	0.000800321
10.1028	0.000602354
10.1023	0.000663545
10.1023	0.000663545
10.1023	0.000663545
10.1026	0.000639983
10.1035	0.00072442
10.102	0.00012283
10.1031	0.000384694
10.1035	0.000610492
10.1034	0.000406094
10.1046	0.00048689
10.1046	0.00048689
10.1045	0.000430746
10.104	0.000691606
10.104	0.000691606
10.1028	0.000915599
10.1026	0.00100629
10.1029	0.000927981
10.1026	0.000912714
10.1026	0.000912714
10.103	0.00077806
10.1025	0.00062334
10.1025	0.00062334
10.102	0.000774922
10.1019	0.000544703
10.1016	0.000547603
10.1016	0.000547603
10.1015	0.000641389
10.1014	0.00056308
10.1	0.000551416
10.0996	0.000601187
10.0997	0.000752368
10.1013	0.000891057
10.1013	0.000891057
10.1007	0.000845563
10.1004	0.000776954
10.1001	0.000716417
10.1011	0.0004873
10.1018	0.000497384
10.1018	0.000497384
10.1008	0.000128777
10.1018	0.000156131
10.1018	0.000156131
10.103	0.00028075
10.1022	0.000372257
10.1023	0.000209199
10.1034	0.000379785
10.1025	0.000372755
10.1039	0.000211532
10.1034	0.000318957
10.1029	0.000282105
10.1029	0.000282105
10.1031	0.000159247
10.1031	0.000287241
10.1031	0.000287241
10.1031	0.000287241
10.1031	0.000287241
10.103	0.000218099
10.1029	5.75963e-05
10.1029	5.75963e-05
10.1029	5.75963e-05
10.1031	-1.53247e-05
10.1033	-3.24433e-05
10.1029	0.000274377
10.1027	0.000223743
10.1027	0.000223743
10.1027	0.000458133
10.1027	0.000458133
10.1031	0.000482451
10.1031	0.000482451
10.103	0.000514337
10.1028	0.000513462
10.1028	0.000513462
10.1032	0.000355953
10.1032	0.000355953
10.1035	0.000416828
10.1038	0.000187382
10.1038	0.000238374
10.1038	0.000238374
10.1038	8.2101e-05
10.104	-1.56689e-05
10.1043	5.17356e-05
10.1043	5.17356e-05
10.104	-1.08697e-05
10.1043	2.70893e-05
10.1043	2.70893e-05
10.1043	2.70893e-05
10.1043	2.70893e-05
10.1044	6.32239e-05
10.1049	-8.22213e-05
10.1046	-9.47145e-05
10.1046	-9.47145e-05
10.1057	0.000104645
10.1057	0.000104645
10.1049	0.000193287
10.1034	0.000194437
10.1036	0.000144244
10.1044	5.08379e-05
10.1043	0.000321588
10.1043	0.000321588
10.1051	0.000105319
10.1047	0.000377296
10.1047	0.000377296
10.1047	0.000377296
10.1054	0.000130737
10.1057	0.000212227
10.1062	8.66144e-05
10.1054	0.000168987
10.1066	0.000432741
10.1064	0.00051537
10.1066	0.00054247
10.1063	0.000637335
10.107	0.000469793
10.107	0.000469793
10.1062	0.000471825
10.1066	0.000546284
10.1067	0.00029763
10.1073	0.000361794
10.1065	0.000165138
10.1065	0.000274013
10.1065	0.000274013
10.1058	0.000401334
10.1062	0.000513946
10.1062	0.000513946
10.1058	0.000334588
10.1058	0.000334588
10.1058	0.000334588
10.106	0.000466489
10.1044	0.00053365
10.1043	0.000353067
10.1039	0.000202331
10.1039	0.000202331
10.1038	0.000266389
10.1045	0.000226946
10.1052	0.0004507
10.1055	0.00032939
10.1055	0.00032939
10.1055	0.00032939
10.1059	0.000362137
10.1054	3.08385e-05
10.1054	3.08385e-05
10.1054	3.08385e-05
10.1056	4.18502e-05
10.1067	5.91477e-05
10.1067	5.91477e-05
10.1067	5.91477e-05
10.1068	0.000237976
10.1059	3.86148e-05
10.1054	8.00435e-05
10.1054	8.00435e-05
10.1046	-0.000336802
10.105	-0.000160845
10.1039	-0.00027927
10.104	-0.000373321
10.1032	-0.000452897
10.1033	-0.00056227
10.1033	-0.000732379
10.1033	-0.000732379
10.1035	-0.000632949
10.1036	-0.000320851
10.1035	-0.000224879
10.1034	-3.25354e-05
10.1036	1.27664e-05
10.1051	6.97792e-05
10.1053	0.000199914
10.1052	-8.32399e-06
10.1048	6.49124e-05
10.1047	4.01534e-05
10.105	-7.71984e-05
10.104	-0.000140929
10.104	-0.000327808
10.1037	-0.000339283
10.1043	-0.000232991
10.1043	-0.000232991
10.1045	-0.000462733
10.1043	-0.00029181
10.1038	-0.000251572
10.1044	-0.000293263
10.1044	-0.000293263
10.1044	-0.000293263
10.1047	-0.000200575
10.1042	-0.000181252
10.1042	-0.000181252
10.1042	-0.000181252
10.1042	-0.000181252
10.1042	-5.78656e-05
10.1036	-4.98968e-05
10.1036	-0.000306446
10.1036	-0.000306446
10.1034	-0.000264486
10.1029	-0.000316723
10.1022	-0.000237289
10.1024	-0.000286374
10.1017	-0.0002971
10.1018	-0.000257545
10.1018	-0.000257545
10.101	-0.000146177
10.1005	-2.89253e-05
10.1008	0.000208756
10.1005	6.90097e-05
10.1005	6.90097e-05
10.1005	6.90097e-05
10.1003	5.85164e-05
10.0996	-2.88632e-05
10.0996	-2.88632e-05
10.0991	-1.09835e-05
10.0988	-0.00010888
10.0983	-0.000156882
10.0983	-0.000156882
10.0979	-0.000227061
10.0979	-0.000227061
10.0982	-0.000261503
10.0982	-0.000261503
10.0982	-0.000261503
10.0982	-0.000164151
10.0982	-0.000164151
10.0974	-0.000113776
10.0968	-0.000435571
10.0968	-0.000435571
10.0964	-0.00041586
10.0969	-0.000475522
10.0969	-0.000570418
10.0967	-0.000640975
10.0966	-0.00050577
10.096	-0.000685833
10.0964	-0.000564924
10.0954	-0.000496285
10.0959	-0.000531095
10.0961	-0.000446164
10.0958	-0.000626992
10.0959	-0.000697903
10.0959	-0.000680095
10.0959	-0.000680095
10.0962	-0.00064546
10.0956	-0.000512612
10.0951	-0.00055742
10.0952	-0.000701588
10.0949	-0.000840456
10.0944	-0.000824208
10.0944	-0.000824208
10.0956	-0.000578843
10.095	-0.000376682
10.0952	-0.000406229
10.0952	-0.000406229
10.0951	-0.00049892
10.0947	-0.000734721
10.0956	-0.000526035
10.0964	-0.000519152
10.0957	-0.000398436
10.0959	-0.000288217
10.0959	-0.000262653
10.096	-0.000147529
10.0966	-0.000134627
10.0965	-0.00011718
10.0965	-0.00011718
10.096	-6.76906e-05
10.0958	0.00021457
10.0958	0.00021457
10.0958	0.00021457
10.0966	0.000287587
10.0964	0.000320862
10.0964	0.000320862
10.0964	0.000320862
10.0973	4.73372e-05
10.0973	0.000148599
10.0972	0.000199476
10.0965	0.000109301
10.0969	1.46594e-06
10.0966	-0.000369086
10.096	-0.00026941
10.097	-0.000253268
10.0969	-0.000192941
10.0966	7.14753e-05
10.0966	7.14753e-05
10.0961	-4.30807e-05
10.0951	9.9819e-05
10.0947	0.000230648
10.0949	0.000320392
10.0949	0.000320392
10.0945	0.000599729
10.0943	0.000364856
10.0943	0.000395543
10.0948	0.000458233
10.0949	-0.000195435
10.0946	0.000313096
10.0938	0.000299774
10.0944	0.000460634
10.0944	0.000460634
10.0949	0.000376156
10.0954	0.00033371
10.0951	0.000308369
10.0946	6.11428e-05
10.0951	0.000132299
10.0951	0.000132299
10.0953	0.000153652
10.095	0.000345887
10.0949	0.000252619
10.0956	0.000294792
10.0956	0.000294792
10.0951	0.000348803
10.0952	0.000453742
10.0956	0.000348823
10.0957	0.000392328
10.0948	0.000704786
10.0946	0.000850483
10.095	0.000791541
10.0948	0.000752591
10.0948	0.000752591
10.0943	0.000782083
10.0949	0.000744993
10.0951	0.000781533
10.0952	0.00103573
10.0957	0.00103633
10.0957	0.00103633
10.0962	0.000927227
10.0962	0.00101128
