B	alpha
10.0992	1.1275
10.0992	1.12757
10.0992	1.12757
10.0992	1.1275
10.0989	1.12752
10.0999	1.12769
10.0993	1.1276
10.0986	1.12736
10.0988	1.12744
10.099	1.12749
10.0994	1.12764
10.1	1.12776
10.1	1.12772
10.0999	1.12768
10.0995	1.1276
10.0995	1.1276
10.0995	1.1276
10.0999	1.12763
10.0998	1.12769
10.0997	1.12763
10.1	1.12764
10.0994	1.1276
10.1002	1.12781
10.0994	1.12762
10.0994	1.12762
10.0994	1.12762
10.0996	1.12758
10.0991	1.12757
10.0991	1.12757
10.0991	1.12757
10.0994	1.12766
10.1	1.12785
10.0997	1.12766
10.1001	1.12775
10.1001	1.12775
10.0999	1.12766
10.0994	1.12764
10.0996	1.12763
10.101	1.12798
10.1004	1.12796
10.1004	1.12796
10.1003	1.12775
10.0999	1.12778
10.0992	1.1276
10.0992	1.1276
10.0992	1.1276
10.0984	1.12745
10.0981	1.12741
10.0981	1.12741
10.0962	1.12696
10.0962	1.12696
10.0967	1.12706
10.0967	1.12706
10.0967	1.12706
10.0979	1.12734
10.0984	1.12736
10.0984	1.12744
10.0984	1.12744
10.0973	1.12713
10.0956	1.1268
10.0965	1.12696
10.0965	1.12696
10.0959	1.12695
10.0954	1.12686
10.0955	1.12674
10.0955	1.12674
10.0955	1.12674
10.0963	1.12693
10.0966	1.12694
10.0982	1.12734
10.0976	1.12729
10.0982	1.12739
10.0982	1.12739
10.0987	1.12746
10.098	1.1273
10.098	1.1273
10.0984	1.12739
10.0983	1.12739
10.0982	1.12733
10.0982	1.12733
10.0978	1.12731
10.0982	1.1273
10.0982	1.1273
10.0983	1.12735
10.0983	1.12735
10.0982	1.12732
10.0978	1.12728
10.0978	1.12728
10.098	1.12734
10.0981	1.12732
10.0981	1.12732
10.0979	1.12737
10.0985	1.12744
10.0985	1.12744
10.0978	1.12731
10.0983	1.12728
10.0984	1.12737
10.0984	1.12737
10.0987	1.1275
10.0995	1.12765
10.0999	1.12769
10.1	1.12779
10.1001	1.1278
10.0998	1.12768
10.0996	1.12764
10.099	1.12738
10.0991	1.12755
10.0991	1.12755
10.0988	1.12748
10.0988	1.12748
10.0986	1.12741
10.0988	1.12748
10.0984	1.12731
10.0974	1.12718
10.0979	1.1272
10.0976	1.1272
10.0975	1.12712
10.0977	1.12714
10.0961	1.1269
10.0961	1.1269
10.0961	1.1269
10.0955	1.12685
10.0955	1.12687
10.096	1.12691
10.0967	1.12706
10.0967	1.12706
10.097	1.12718
10.0973	1.12713
10.0973	1.12719
10.0974	1.12721
10.0974	1.12721
10.0972	1.12715
10.0976	1.12724
10.0978	1.12736
10.0968	1.12704
10.0968	1.12706
10.0968	1.12706
10.0971	1.12714
10.0971	1.12714
10.0969	1.12714
10.0969	1.12714
10.0972	1.12729
10.0978	1.12729
10.0978	1.12729
10.0977	1.12724
10.098	1.12737
10.098	1.12737
10.0983	1.12737
10.0979	1.12729
10.0979	1.12729
10.0972	1.12712
10.0972	1.12711
10.0961	1.12689
10.0965	1.12694
10.0965	1.12694
10.0965	1.12694
10.0968	1.12712
10.0973	1.12711
10.0976	1.12726
10.0977	1.12717
10.0983	1.1274
10.0983	1.1274
10.0995	1.12763
10.0998	1.12778
10.1002	1.12788
10.1009	1.12792
10.1006	1.12801
10.1004	1.12788
10.1008	1.12795
10.1006	1.12784
10.1006	1.12794
10.1013	1.12799
10.1006	1.12782
10.1011	1.12787
10.1013	1.12799
10.1017	1.12815
10.102	1.12816
10.101	1.12802
10.1006	1.12795
10.1009	1.12799
10.1005	1.12791
10.1005	1.12789
10.1009	1.12782
10.1013	1.12797
10.1013	1.12797
10.1013	1.12797
10.1013	1.12797
10.1013	1.12812
10.1019	1.12813
10.1009	1.12797
10.1005	1.12785
10.1004	1.12788
10.1012	1.12797
10.1005	1.12781
10.1005	1.12781
10.1005	1.12781
10.1012	1.12803
10.1008	1.12794
10.1015	1.12806
10.1007	1.12774
10.1002	1.12772
10.0996	1.12766
10.0997	1.12765
10.0993	1.12755
10.0993	1.12755
10.0998	1.12759
10.0994	1.12766
10.1001	1.12774
10.1001	1.12774
10.1001	1.12774
10.1001	1.12774
10.1003	1.12788
10.0995	1.12764
10.0983	1.12732
10.0984	1.12738
10.0985	1.12729
10.0987	1.12739
10.0977	1.12721
10.0981	1.12717
10.0981	1.12717
10.0982	1.12727
10.0982	1.12725
10.0985	1.12728
10.0986	1.12727
10.0983	1.12735
10.0984	1.12722
10.0983	1.1273
10.0973	1.12716
10.0969	1.1269
10.0961	1.12682
10.0968	1.12682
10.0972	1.12693
10.097	1.12708
10.0969	1.12705
10.0964	1.12695
10.0968	1.12706
10.0968	1.12706
10.0968	1.12706
10.0967	1.12701
10.0974	1.12709
10.0974	1.12709
10.0976	1.12712
10.0978	1.12726
10.0987	1.12745
10.0987	1.12749
10.0987	1.12743
10.0982	1.12727
10.0982	1.12727
10.0982	1.12727
10.0982	1.1273
10.0991	1.1275
10.0991	1.1275
10.0988	1.12746
10.0994	1.12752
10.0988	1.12739
10.0981	1.12732
10.0979	1.12729
10.0979	1.12718
10.0977	1.12708
10.0976	1.12707
10.0976	1.12707
10.0986	1.12727
10.0989	1.1274
10.0992	1.12748
10.0989	1.12739
10.0995	1.12758
10.0987	1.12735
10.0987	1.12735
10.0987	1.12735
10.0987	1.12736
10.0992	1.12747
10.0992	1.12747
10.0993	1.12747
10.0987	1.12734
10.0987	1.12734
10.0985	1.12734
10.0985	1.12734
10.0985	1.12734
10.0988	1.12737
10.0984	1.1273
10.0982	1.12721
10.0973	1.12693
10.0968	1.12694
10.097	1.12694
10.0981	1.12727
10.099	1.1274
10.099	1.12744
10.0996	1.12753
10.0991	1.12734
10.099	1.12735
10.0987	1.12727
10.0989	1.12734
10.0993	1.12743
10.0992	1.12749
10.0987	1.12723
10.0981	1.12722
10.098	1.12717
10.0984	1.12719
10.0969	1.12685
10.0979	1.12706
10.0979	1.12712
10.0978	1.12709
10.0964	1.12685
10.0957	1.12668
10.0953	1.12652
10.0952	1.12655
10.0949	1.12636
10.0949	1.12636
10.0949	1.12636
10.0949	1.12641
10.0955	1.12651
10.0955	1.12651
10.0955	1.12651
10.0955	1.12651
10.0951	1.12647
10.0951	1.12647
10.0956	1.12664
10.0949	1.12645
10.0949	1.12645
10.0943	1.12616
10.0943	1.12616
10.0945	1.12621
10.0942	1.12627
10.0944	1.12625
10.0939	1.12615
10.0942	1.12629
10.0942	1.12629
10.0942	1.12629
10.0949	1.12634
10.0953	1.1264
10.095	1.12644
10.0955	1.12652
